ID_pieza,ID_pedido,Cantidad
piezArm935NgMob,pedi01234noxBDM,10
piezLad647NaCon,pedi01234noxBDM,1
piezCin994MrHer,pedi01234noxBDM,1
piezArm598BlMob,pedi01234noxBDM,3
piezMon863BlInf,pedi01234noxBDM,7
piezLdm465BlCon,pedi01234noxBDM,4
piezCha341MrCos,pedi01234noxBDM,10
piezBdm223NgCos,pedi01234noxBDM,10
piezCab704NaInf,pedi01234noxBDM,3
piezDul065MoAli,pedi01234noxBDM,2
piezCha216AmCos,pedi01234noxBDM,7
piezCar367BlAli,pedi01234noxBDM,9
piezLdm623VeCon,pedi01234noxBDM,6
piezAzu567AzCon,pedi01234noxBDM,10
piezVer939RsAli,pedi01234noxBDM,6
piezArm935NgMob,pedi01234noxBDM,2
piezBeb687MrAli,pedi01234noxBDM,3
piezLác436NaAli,pedi01234noxBDM,3
piezCha083VeCos,pedi01234noxBDM,9
piezBdm138MrCos,pedi01234noxBDM,2
piezFru500MoAli,pedi01234noxBDM,7
piezLoc554NgCos,pedi01234noxBDM,10
piezAgu099RjMer,pedi01234noxBDM,3
piezPre573NaAli,pedi01234noxBDM,6
piezPes165RjAli,pedi01234noxBDM,7
piezAzu502NaCon,pedi01234noxBDM,5
piezLij005RsHer,pedi01234emtzIY,3
piezBeb509BlAli,pedi01234emtzIY,7
piezAce803MoCos,pedi01234emtzIY,7
piezMon301RsInf,pedi01234emtzIY,7
piezImp766MoInf,pedi01234emtzIY,2
piezCin982BlHer,pedi01234emtzIY,8
piezCam557RjMob,pedi01234emtzIY,10
piezDes600VeHer,pedi01234emtzIY,1
piezTij013MrMer,pedi01234emtzIY,3
piezBdm138MrCos,pedi01234emtzIY,4
piezCla530RsCon,pedi01234emtzIY,4
piezVer364NgAli,pedi01234emtzIY,2
piezSof104RsMob,pedi01234emtzIY,5
piezDul366RsAli,pedi01234emtzIY,1
piezVer990RjAli,pedi01234emtzIY,6
piezPor242VeInf,pedi01234emtzIY,8
piezFru065BlAli,pedi01234emtzIY,4
piezCin515AzMer,pedi01234emtzIY,3
piezEsc748MoMob,pedi01234emtzIY,3
piezCam587RsMob,pedi01234emtzIY,5
piezAur470AzInf,pedi01234emtzIY,5
piezCre211BlCos,pedi01234emtzIY,6
piezArm722NaMob,pedi01234emtzIY,6
piezLla587BlHer,pedi01234emtzIY,6
piezPre915MoAli,pedi01234emtzIY,7
piezPer353RsCos,pedi01234emtzIY,10
piezSie584NaHer,pedi01234emtzIY,2
piezHdc824AzCon,pedi01234emtzIY,1
piezImp766MoInf,pedi01234emtzIY,10
piezEsc638RjMob,pedi01234emtzIY,3
piezAur824VeInf,pedi01234emtzIY,3
piezCae657NgCon,pedi01234emtzIY,7
piezEst301AzMob,pedi01234emtzIY,8
piezLoc814AzCos,pedi01234emtzIY,9
piezCin425VeHer,pedi01234emtzIY,8
piezMar976AzHer,pedi01234emtzIY,2
piezCha252BlCos,pedi01234emtzIY,1
piezBdm222MoCos,pedi01234emtzIY,3
piezAur971NgInf,pedi01234emtzIY,7
piezArm598BlMob,pedi01234emtzIY,6
piezBeb624NaAli,pedi01234emtzIY,8
piezBdm646VeCos,pedi01234emtzIY,9
piezTal581RjHer,pedi01234emtzIY,1
piezLdm602MoCon,pedi01234emtzIY,4
piezArm253RsMob,pedi01234emtzIY,6
piezPre606AmAli,pedi01234emtzIY,10
piezTec059RjInf,pedi01234emtzIY,10
piezLám293RsMob,pedi01234emtzIY,7
piezMdn876RjMob,pedi01234emtzIY,6
piezCam197BlMob,pedi01234emtzIY,3
piezCar418NaAli,pedi01234emtzIY,9
piezSil891BlMob,pedi01234emtzIY,5
piezCem848AmCon,pedi01234emtzIY,5
piezCae988BlCon,pedi01234emtzIY,6
piezGaR123RjInf,pedi01234emtzIY,8
piezMes050RjMob,pedi01234emtzIY,10
piezDes786RsHer,pedi01234emtzIY,4
piezPes947MoAli,pedi01234emtzIY,10
piezMaq583NgCos,pedi01234emtzIY,4
piezAur247RjInf,pedi01234emtzIY,2
piezDul695BlAli,pedi01234emtzIY,9
piezRat398VeInf,pedi01234emtzIY,1
piezCom297RsInf,pedi01234emtzIY,2
piezAur028RsInf,pedi01234emtzIY,2
piezCam587RsMob,pedi01234emtzIY,4
piezVer128BlAli,pedi01234emtzIY,6
piezSie559RsHer,pedi01234emtzIY,7
piezCae408AzCon,pedi01234emtzIY,8
piezAzu543AmCon,pedi01234emtzIY,10
piezSna037VeAli,pedi01234emtzIY,5
piezMes485NgMob,pedi01234emtzIY,8
piezEst880MrMob,pedi01234emtzIY,7
piezEsc193NgMob,pedi01234emtzIY,7
piezCin982BlHer,pedi01234emtzIY,6
piezTec517BlInf,pedi01234emtzIY,8
piezYes533AzCon,pedi01234emtzIY,2
piezMaf518MoCos,pedi01234emtzIY,4
piezRat741NgInf,pedi01234emtzIY,3
piezLad709BlCon,pedi01234emtzIY,6
piezSil908MrMob,pedi01234emtzIY,9
piezSil908MrMob,pedi01234emtzIY,2
piezCab096RsInf,pedi01234emtzIY,7
piezGaR329NgInf,pedi01234emtzIY,9
piezBot439MrMer,pedi01234emtzIY,2
piezImp155AmInf,pedi01234emtzIY,7
piezCre853AzCos,pedi01234emtzIY,3
piezMaf576VeCos,pedi01234emtzIY,4
piezFru065BlAli,pedi01234clpEHJ,10
piezMes841AmMob,pedi01234clpEHJ,6
piezPin256NgHer,pedi01234clpEHJ,3
piezVer548VeAli,pedi01234clpEHJ,6
piezTal581RjHer,pedi01234lpwKLT,10
piezMes627BlMob,pedi01234lpwKLT,2
piezEsc673MrMob,pedi01234lpwKLT,8
piezPin341RsCon,pedi01234lpwKLT,8
piezLdm946RsCon,pedi01234lpwKLT,3
piezLác830NgAli,pedi01234lpwKLT,1
piezAce559VeCos,pedi01234lpwKLT,1
piezBeb493MoAli,pedi01234lpwKLT,5
piezHil501AmMer,pedi01234lpwKLT,7
piezSil860RjMob,pedi01234lpwKLT,5
piezTec636NaInf,pedi01234lpwKLT,8
piezCha102RjCos,pedi01234lpwKLT,8
piezSil794AmMob,pedi01234lpwKLT,6
piezLad595RjCon,pedi01234lpwKLT,5
piezAgu026MrMer,pedi01234lpwKLT,8
piezMaf871MrCos,pedi01234lpwKLT,5
piezTij840BlMer,pedi01234lpwKLT,8
piezAgu154BlMer,pedi01234lpwKLT,1
piezEdu961AmCos,pedi01234lpwKLT,3
piezPeg480BlMer,pedi01234lpwKLT,4
piezPor242VeInf,pedi01234lpwKLT,5
piezCab707AmInf,pedi01234lpwKLT,8
piezPin494AmCon,pedi01234lpwKLT,9
piezAce803MoCos,pedi01234lpwKLT,7
piezSie736AmHer,pedi01234lpwKLT,6
piezGaR875RsInf,pedi01234lpwKLT,7
piezCla800AzCon,pedi01234lpwKLT,7
piezPes978NgAli,pedi01234lpwKLT,4
piezLác913MrAli,pedi01234lpwKLT,4
piezDes574MrHer,pedi01234lpwKLT,8
piezCom855AmInf,pedi01234lpwKLT,8
piezTij221NgMer,pedi01234lpwKLT,9
piezTdP174RjCon,pedi01234lpwKLT,3
piezLác913MrAli,pedi01234lpwKLT,8
piezMon301RsInf,pedi01234lpwKLT,5
piezPin454AzCos,pedi01234lpwKLT,2
piezDul049NaAli,pedi01234lpwKLT,6
piezCin441NaMer,pedi01234enprwV,6
piezCab832MoInf,pedi01234enprwV,2
piezPin082AmCos,pedi01234enprwV,2
piezFru662RjAli,pedi01234enprwV,4
piezCla582VeCon,pedi01234enprwV,5
piezLám293RsMob,pedi01234enprwV,4
piezTij208MoMer,pedi01234enprwV,10
piezCin285BlMer,pedi01234enprwV,6
piezLla880NaHer,pedi01234enprwV,7
piezAgu154BlMer,pedi01234enprwV,10
piezLám990AmMob,pedi01234enprwV,8
piezLad942RsCon,pedi01234enprwV,5
piezFru831RsAli,pedi01234enprwV,2
piezCin215NgHer,pedi01234enprwV,7
piezSie584NaHer,pedi01234enprwV,5
piezVer233NaAli,pedi01234enprwV,7
piezPin083RjCon,pedi01234enprwV,4
piezPCs861MrInf,pedi01234enprwV,6
piezMes881MrMob,pedi01234enprwV,5
piezPeg827VeMer,pedi01234enprwV,7
piezPin599MoCos,pedi01234enprwV,6
piezMar703VeHer,pedi01234enprwV,5
piezSil513NaMob,pedi01234enprwV,9
piezSil062RsMob,pedi01234enprwV,9
piezEst880MrMob,pedi01234enprwV,9
piezAgu179NaMer,pedi01234enprwV,6
piezCom380MoInf,pedi01234enprwV,9
piezLij663AzHer,pedi01234enprwV,8
piezTec204AzInf,pedi01234enprwV,4
piezHil501AmMer,pedi01234enprwV,10
piezRat398VeInf,pedi01234enprwV,3
piezSna037VeAli,pedi01234enprwV,7
piezSof516NaMob,pedi01234enprwV,4
piezSna037VeAli,pedi01234lCJRWX,2
piezCem079MoCon,pedi01234lCJRWX,3
piezSna445NaAli,pedi01234lCJRWX,3
piezPeg827VeMer,pedi01234lCJRWX,10
piezCab920RjInf,pedi01234xEJNTW,9
piezLám441VeMob,pedi01234xEJNTW,5
piezLla180AmHer,pedi01234xEJNTW,10
piezCab707AmInf,pedi01234xEJNTW,8
piezTal839BlHer,pedi01234xEJNTW,1
piezHdc808BlCon,pedi01234xEJNTW,10
piezBot090MoMer,pedi01234xEJNTW,7
piezCla528MoCon,pedi01234xEJNTW,4
piezMes662NaMob,pedi01234xEJNTW,7
piezCom571AzInf,pedi01234xEJNTW,2
piezMaq669MoCos,pedi01234xEJNTW,1
piezPes168VeAli,pedi01234xEJNTW,5
piezLdm465BlCon,pedi01234xEJNTW,5
piezImp372VeInf,pedi01234xEJNTW,6
piezPCs501MoInf,pedi01234xEJNTW,5
piezYes318RjCon,pedi01234xEJNTW,9
piezSil956NgMob,pedi01234xEJNTW,1
piezSof516NaMob,pedi01234xEJNTW,10
piezBot232BlMer,pedi01234xEJNTW,1
piezVer633AmAli,pedi01234xEJNTW,10
piezPin862BlHer,pedi01234xEJNTW,7
piezAur824VeInf,pedi01234xEJNTW,2
piezLác436NaAli,pedi01234xEJNTW,5
piezGaR175AzInf,pedi01234xEJNTW,4
piezAzu135MrCon,pedi01234xEJNTW,3
piezCin122RsMer,pedi01234xEJNTW,3
piezMaf455AzCos,pedi01234xEJNTW,1
piezPor242VeInf,pedi01234xEJNTW,7
piezDes063NgHer,pedi01234xEJNTW,3
piezLdm623VeCon,pedi01234xEJNTW,2
piezAgu873MoMer,pedi01234xEJNTW,8
piezPer270MrCos,pedi01234xEJNTW,2
piezEnc173NgMer,pedi01234xEJNTW,4
piezEsc327BlMob,pedi01234xEJNTW,2
piezAur108NaInf,pedi01234xEJNTW,4
piezCam546MoMob,pedi01234xEJNTW,6
piezCam997AzMob,pedi01234xEJNTW,1
piezNiv722RsHer,pedi01234xEJNTW,2
piezPre606AmAli,pedi01234xEJNTW,7
piezLoc786RjCos,pedi01234xEJNTW,10
piezBdm454RjCos,pedi01234xEJNTW,5
piezCla800AzCon,pedi01234xEJNTW,9
piezCab389MrInf,pedi01234xEJNTW,6
piezDul482RjAli,pedi01234xEJNTW,6
piezMdn707AmMob,pedi01234xEJNTW,1
piezVer990RjAli,pedi01234xEJNTW,1
piezHdc824AzCon,pedi01234xEJNTW,4
piezCin951AzMer,pedi01234xEJNTW,6
piezCla800AzCon,pedi01234xEJNTW,10
piezCar310NgAli,pedi01234xEJNTW,3
piezCin064VeMer,pedi01234xEJNTW,9
piezSof795AmMob,pedi01234xEJNTW,2
piezVer437MoAli,pedi01234xEJNTW,7
piezCem675VeCon,pedi01234xEJNTW,4
piezTal839BlHer,pedi01234xEJNTW,1
piezAur108NaInf,pedi01234xEJNTW,8
piezSil082AmMob,pedi01234xEJNTW,3
piezPeg388NaMer,pedi01234xEJNTW,8
piezCab298NgInf,pedi01234xEJNTW,8
piezTdP902AmCon,pedi01234xEJNTW,3
piezRat041RsInf,pedi01234xEJNTW,8
piezRat434NaInf,pedi01234xEJNTW,5
piezTec636NaInf,pedi01234xEJNTW,7
piezTel735RsMer,pedi01234xEJNTW,7
piezTec059NgInf,pedi01234xEJNTW,2
piezArm598BlMob,pedi01234xEJNTW,4
piezMes362RsMob,pedi01234xEJNTW,4
piezCha264RsCos,pedi01234xEJNTW,3
piezYes653BlCon,pedi01234xEJNTW,9
piezTij201VeMer,pedi01234xEJNTW,10
piezPes947MoAli,pedi01234xEJNTW,9
piezPer287NgCos,pedi01234xEJNTW,9
piezMes611VeMob,pedi01234xEJNTW,10
piezPor605NgInf,pedi01234xEJNTW,5
piezHil658RsMer,pedi01234xEJNTW,1
piezCem709AzCon,pedi01234xEJNTW,5
piezAce565AzCos,pedi01234xEJNTW,8
piezPaf105NgAli,pedi01234xEJNTW,10
piezTec204AzInf,pedi01234xEJNTW,2
piezBdm646VeCos,pedi01234xEJNTW,4
piezCre996MoMer,pedi01234xEJNTW,7
piezRat434NaInf,pedi01234xEJNTW,3
piezPre544MrAli,pedi01234xEJNTW,1
piezYes318RjCon,pedi01234xEJNTW,2
piezLác436NaAli,pedi01234xEJNTW,8
piezTij731RsMer,pedi01234xEJNTW,7
piezCam161VeMob,pedi01234xEJNTW,4
piezSil860RjMob,pedi01234xEJNTW,5
piezHdc744NaCon,pedi01234xEJNTW,8
piezNiv451AzHer,pedi01234xEJNTW,9
piezTij731RsMer,pedi01234xEJNTW,9
piezPeg827VeMer,pedi01234xEJNTW,8
piezSil513NaMob,pedi01234xEJNTW,10
piezRat434NaInf,pedi01234xEJNTW,7
piezLoc160VeCos,pedi01234xEJNTW,9
piezEdu509RjCos,pedi01234anrtwX,1
piezHil547AzMer,pedi01234anrtwX,8
piezTal581RjHer,pedi01234anrtwX,6
piezMaq751AmCos,pedi01234anrtwX,2
piezMon842NaInf,pedi01234anrtwX,10
piezSna037VeAli,pedi01234anrtwX,5
piezLoc786RjCos,pedi01234anrtwX,8
piezMes881MrMob,pedi01234anrtwX,3
piezArm691AzMob,pedi01234anrtwX,8
piezCom711RjInf,pedi01234anrtwX,3
piezMes485NgMob,pedi01234anrtwX,2
piezNiv443AmHer,pedi01234anrtwX,3
piezSie736AmHer,pedi01234anrtwX,9
piezNiv451AzHer,pedi01234anrtwX,1
piezAur318BlInf,pedi01234anrtwX,4
piezRat317MoInf,pedi01234anrtwX,10
piezCom732VeInf,pedi01234anrtwX,1
piezCar967AmAli,pedi01234anrtwX,7
piezCha951NgCos,pedi01234anrtwX,8
piezPer270MrCos,pedi01234anrtwX,4
piezCam118MrMob,pedi01234anrtwX,1
piezHil528NgMer,pedi01234anrtwX,1
piezEsc623AmMob,pedi01234anrtwX,10
piezGaR149AmInf,pedi01234anrtwX,8
piezLác975BlAli,pedi01234anrtwX,6
piezPin646RjCos,pedi01234anrtwX,8
piezPin468VeCos,pedi01234anrtwX,7
piezMaq751AmCos,pedi01234anrtwX,3
piezLác813AzAli,pedi01234anrtwX,1
piezCae407AmCon,pedi01234anrtwX,8
piezLdm101NgCon,pedi01234anrtwX,3
piezLla740AzHer,pedi01234anrtwX,2
piezPor605NgInf,pedi01234anrtwX,7
piezCom732VeInf,pedi01234anrtwX,6
piezPor456MoInf,pedi01234anrtwX,1
piezCin294MoMer,pedi01234anrtwX,5
piezEsc291VeMob,pedi01234anrtwX,3
piezPin494AmCon,pedi01234anrtwX,10
piezSof007MoMob,pedi01234anrtwX,7
piezImp374BlInf,pedi01234anrtwX,7
piezHil658RsMer,pedi01234anrtwX,1
piezCre166RjCos,pedi01234anrtwX,8
piezGaR175AzInf,pedi01234anrtwX,6
piezNiv299MrHer,pedi01234anrtwX,6
piezLad942RsCon,pedi01234anrtwX,5
piezSil162AzMob,pedi01234anrtwX,10
piezLij818AmHer,pedi01234anrtwX,8
piezAce385RjCos,pedi01234anrtwX,2
piezMes050RjMob,pedi01234anrtwX,10
piezVer633AmAli,pedi01234anrtwX,8
piezTal353MoHer,pedi01234anrtwX,6
piezLdm946RsCon,pedi01234anrtwX,10
piezBot690RsMer,pedi01234anrtwX,10
piezSil654AzMob,pedi01234anrtwX,7
piezLoc342AmCos,pedi01234anrtwX,4
piezMon842NaInf,pedi01234anrtwX,10
piezFru831RsAli,pedi01234anrtwX,10
piezMdn707AmMob,pedi01234anrtwX,8
piezMon842NaInf,pedi01234anrtwX,5
piezBeb146NgAli,pedi01234anrtwX,6
piezLdm623VeCon,pedi01234anrtwX,9
piezLad470NgCon,pedi01234anrtwX,3
piezBeb593VeAli,pedi01234anrtwX,1
piezLám490BlMob,pedi01234anrtwX,1
piezRat353RjInf,pedi01234anrtwX,1
piezPin626BlCon,pedi01234anrtwX,5
piezFru543NaAli,pedi01234anrtwX,4
piezSna332RjAli,pedi01234anrtwX,8
piezGaR149AmInf,pedi01234anrtwX,3
piezMaf344RsCos,pedi01234anrtwX,9
piezNiv443AmHer,pedi01234anrtwX,3
piezTij208MoMer,pedi01234anrtwX,5
piezCin215NgHer,pedi01234anrtwX,9
piezCin974MoHer,pedi01234anrtwX,7
piezEdu961AmCos,pedi01234anrtwX,1
piezEst183VeMob,pedi01234anrtwX,8
piezTdP902AmCon,pedi01234anrtwX,9
piezCla021AmCon,pedi01234anrtwX,4
piezEdu961AmCos,pedi01234anrtwX,4
piezTij731RsMer,pedi01234anrtwX,8
piezCim630NaHer,pedi01234anrtwX,4
piezCre742BlMer,pedi01234anrtwX,5
piezCin848MoMer,pedi01234anrtwX,1
piezTec830AmInf,pedi01234anrtwX,8
piezCar554RsAli,pedi01234anrtwX,7
piezTdP064MoCon,pedi01234anrtwX,6
piezCae132MrCon,pedi01234anrtwX,8
piezCre319MrCos,pedi01234anrtwX,9
piezMdn459NaMob,pedi01234anrtwX,7
piezPes947MoAli,pedi01234anrtwX,8
piezMes050RjMob,pedi01234anrtwX,6
piezCla115MrCon,pedi01234anrtwX,5
piezLám693AzMob,pedi01234anrtwX,3
piezSna860RsAli,pedi01234anrtwX,1
piezAce597BlCos,pedi01234anrtwX,2
piezCom855AmInf,pedi01234anrtwX,6
piezAce895NaCos,pedi01234anrtwX,9
piezTdP873NgCon,pedi01234anrtwX,7
piezCla894BlCon,pedi01234anrtwX,1
piezHdc782AmCon,pedi01234anrtwX,4
piezCin575NgMer,pedi01234anrtwX,8
piezBeb014RsAli,pedi01234anrtwX,1
piezCim919RsHer,pedi01234hijyIP,7
piezMdn620NgMob,pedi01234hijyIP,5
piezArm304MrMob,pedi01234hijyIP,7
piezPCs280AzInf,pedi01234hijyIP,4
piezTal353MoHer,pedi01234hijyIP,1
piezCem848AmCon,pedi01234hijyIP,10
piezLij041NaHer,pedi01234hijyIP,3
piezPCs691RjInf,pedi01234hijyIP,2
piezCem786RsCon,pedi01234hijyIP,9
piezAgu154BlMer,pedi01234hijyIP,1
piezMdn703RsMob,pedi01234hijyIP,4
piezPaf931RjAli,pedi01234hijyIP,8
piezPaf851NaAli,pedi01234hijyIP,2
piezTec830AmInf,pedi01234ehqEQT,8
piezPre320RjAli,pedi01234ehqEQT,4
piezSna332RjAli,pedi01234ehqEQT,8
piezFru636AzAli,pedi01234ehqEQT,6
piezCin590AzHer,pedi01234ehqEQT,2
piezAzu012VeCon,pedi01234ehqEQT,2
piezAgu873MoMer,pedi01234ehqEQT,1
piezAce559VeCos,pedi01234ehqEQT,5
piezCam161VeMob,pedi01234ehqEQT,2
piezLoc342AmCos,pedi01234ehqEQT,3
piezPin256NgHer,pedi01234ehqEQT,5
piezEst783NaMob,pedi01234ehqEQT,3
piezHil920MoMer,pedi01234ehqEQT,8
piezPor207NaInf,pedi01234ehqEQT,4
piezCar967AmAli,pedi01234dfxBDQ,7
piezTal505NgHer,pedi01234dfxBDQ,10
piezEsc646NaMob,pedi01234dfxBDQ,9
piezEdu675NgCos,pedi01234dfxBDQ,9
piezPor605NgInf,pedi01234dfxBDQ,5
piezCom571AzInf,pedi01234dfxBDQ,10
piezDul785VeAli,pedi01234dfxBDQ,9
piezBdm482NaCos,pedi01234dfxBDQ,10
piezCar604AzAli,pedi01234dfxBDQ,10
piezDes601MoHer,pedi01234dfxBDQ,1
piezCha083VeCos,pedi01234dfxBDQ,4
piezCab389MrInf,pedi01234dfxBDQ,5
piezCin515AzMer,pedi01234dfxBDQ,4
piezPin454AzCos,pedi01234dfxBDQ,5
piezSil062RsMob,pedi01234dfxBDQ,4
piezAur470AzInf,pedi01234dfxBDQ,2
piezTal662RsHer,pedi01234dfxBDQ,9
piezHdc608NgCon,pedi01234dfxBDQ,8
piezCom741NgInf,pedi01234dfxBDQ,1
piezAur915AmInf,pedi01234dfxBDQ,9
piezAur247RjInf,pedi01234dfxBDQ,9
piezDes063NgHer,pedi01234dfxBDQ,2
piezMes662NaMob,pedi01234dfxBDQ,3
piezMes425AzMob,pedi01234dfxBDQ,10
piezBdm222MoCos,pedi01234dfxBDQ,5
piezArm468VeMob,pedi01234dfxBDQ,7
piezAce385RjCos,pedi01234dfxBDQ,2
piezAce559VeCos,pedi01234dfxBDQ,7
piezPin757MoHer,pedi01234dfxBDQ,3
piezHil658RsMer,pedi01234dfxBDQ,3
piezLla707VeHer,pedi01234dfxBDQ,8
piezAgu099RjMer,pedi01234dfxBDQ,6
piezBot439MrMer,pedi01234dfxBDQ,2
piezTdP295BlCon,pedi01234dfxBDQ,8
piezCim049AzHer,pedi01234dfxBDQ,6
piezLla180AmHer,pedi01234dfxBDQ,1
piezCim837MrHer,pedi01234dfxBDQ,2
piezLad653AzCon,pedi01234dfxBDQ,6
piezGaR149AmInf,pedi01234dfxBDQ,10
piezLoc636BlCos,pedi01234dfxBDQ,8
piezCom380MoInf,pedi01234dfxBDQ,8
piezEst664AmMob,pedi01234dfxBDQ,2
piezNiv780MoHer,pedi01234dfxBDQ,7
piezYes113VeCon,pedi01234dfxBDQ,10
piezMaf518MoCos,pedi01234dfxBDQ,2
piezFru191VeAli,pedi01234dfxBDQ,10
piezMaq583NgCos,pedi01234dfxBDQ,1
piezLij818AmHer,pedi01234dfxBDQ,4
piezPin468VeCos,pedi01234dfxBDQ,6
piezCin038NaMer,pedi01234dfxBDQ,8
piezYes914NgCon,pedi01234dfxBDQ,10
piezFru191VeAli,pedi01234dfxBDQ,8
piezTec830AmInf,pedi01234dfxBDQ,3
piezLoc814AzCos,pedi01234dfxBDQ,9
piezCin692MrMer,pedi01234dfxBDQ,2
piezTdP888NaCon,pedi01234dfxBDQ,9
piezNiv288NgHer,pedi01234dfxBDQ,4
piezHdc608NgCon,pedi01234dfxBDQ,2
piezTdP902AmCon,pedi01234dfxBDQ,6
piezPes687RsAli,pedi01234dfxBDQ,6
piezCim997AmHer,pedi01234dfxBDQ,5
piezSna440NgAli,pedi01234dfxBDQ,2
piezCin389NgMer,pedi01234dfxBDQ,8
piezLij818AmHer,pedi01234dfxBDQ,1
piezPin038VeHer,pedi01234dfxBDQ,5
piezTec387MoInf,pedi01234dfxBDQ,10
piezPCs662NaInf,pedi01234dfxBDQ,1
piezNiv141RjHer,pedi01234dfxBDQ,5
piezPor759AmInf,pedi01234dfxBDQ,10
piezSof351NgMob,pedi01234dfxBDQ,3
piezLác813AzAli,pedi01234dfxBDQ,7
piezMon536AzInf,pedi01234dfxBDQ,10
piezCem786RsCon,pedi01234dfxBDQ,1
piezMaq915VeCos,pedi01234dfxBDQ,2
piezVer437MoAli,pedi01234dfxBDQ,7
piezCem079MoCon,pedi01234dfxBDQ,2
piezBeb903AzAli,pedi01234dfxBDQ,5
piezLij041NaHer,pedi01234dfxBDQ,9
piezMdn732AzMob,pedi01234dfxBDQ,1
piezAur943MrInf,pedi01234dfxBDQ,1
piezAce597BlCos,pedi01234dfxBDQ,5
piezLad653AzCon,pedi01234dfxBDQ,5
piezEnc943VeMer,pedi01234dfxBDQ,2
piezEst759RjMob,pedi01234dfxBDQ,8
piezCla021AmCon,pedi01234dfxBDQ,6
piezCom855AmInf,pedi01234dfxBDQ,2
piezTij840BlMer,pedi01234dfxBDQ,3
piezCre141RsMer,pedi01234ablqxW,1
piezLác830NgAli,pedi01234ablqxW,2
piezLla587BlHer,pedi01234ablqxW,4
piezEsc748MoMob,pedi01234ablqxW,5
piezCha872AzCos,pedi01234ablqxW,6
piezPes116AzAli,pedi01234ablqxW,7
piezSil162AzMob,pedi01234ablqxW,6
piezCin947AmHer,pedi01234ablqxW,2
piezHdc890VeCon,pedi01234ablqxW,10
piezDes600VeHer,pedi01234ablqxW,5
piezArm674MoMob,pedi01234ablqxW,10
piezCre352NgMer,pedi01234ablqxW,7
piezDul418AmAli,pedi01234ablqxW,10
piezPor309AzInf,pedi01234ablqxW,2
piezPre334NgAli,pedi01234ablqxW,1
piezPaf931RjAli,pedi01234ablqxW,3
piezBdm222MoCos,pedi01234ablqxW,4
piezTij840BlMer,pedi01234ablqxW,10
piezCar418NaAli,pedi01234ablqxW,6
piezEdu181RsCos,pedi01234ablqxW,5
piezPes850NaAli,pedi01234ablqxW,1
piezLad647NaCon,pedi01234ablqxW,6
piezCom110MrInf,pedi01234ablqxW,5
piezMaq739RjCos,pedi01234ablqxW,2
piezEsc646NaMob,pedi01234ablqxW,10
piezBot090MoMer,pedi01234ablqxW,1
piezFru475AmAli,pedi01234ablqxW,3
piezTij221NgMer,pedi01234ablqxW,4
piezFru475AmAli,pedi01234ablqxW,7
piezDes574MrHer,pedi01234ablqxW,1
piezPin454AzCos,pedi01234ablqxW,10
piezCre013NaMer,pedi01234ablqxW,2
piezMdn543MrMob,pedi01234ablqxW,1
piezSof081MrMob,pedi01234ablqxW,2
piezCem786RsCon,pedi01234ablqxW,10
piezCom855AmInf,pedi01234ablqxW,2
piezSil956NgMob,pedi01234ablqxW,6
piezPCs402AmInf,pedi01234ablqxW,9
piezSna231AmAli,pedi01234ablqxW,5
piezCar968MrAli,pedi01234ablqxW,2
piezCre701AmCos,pedi01234ablqxW,3
piezLdm356AmCon,pedi01234ablqxW,6
piezMar604RsHer,pedi01234ablqxW,5
piezPor605NgInf,pedi01234ablqxW,6
piezRat867AmInf,pedi01234ablqxW,10
piezMon536AzInf,pedi01234ablqxW,3
piezLám545RjMob,pedi01234ablqxW,8
piezCha872AzCos,pedi01234ablqxW,6
piezMon689MrInf,pedi01234ablqxW,1
piezLad709BlCon,pedi01234ablqxW,1
piezLoc554NgCos,pedi01234ablqxW,2
piezPes118MrAli,pedi01234ablqxW,3
piezBeb624NaAli,pedi01234ablqxW,2
piezPor759AmInf,pedi01234ablqxW,9
piezMon301RsInf,pedi01234ablqxW,1
piezPin083RjCon,pedi01234ablqxW,8
piezCha083VeCos,pedi01234ablqxW,4
piezPes687RsAli,pedi01234ablqxW,8
piezCem709AzCon,pedi01234ablqxW,4
piezFru065BlAli,pedi01234ablqxW,2
piezLdm739RjCon,pedi01234ablqxW,10
piezNiv141RjHer,pedi01234ablqxW,10
piezFru636AzAli,pedi01234ablqxW,6
piezTdP491RsCon,pedi01234ablqxW,5
piezImp372VeInf,pedi01234ablqxW,9
piezImp766MoInf,pedi01234ablqxW,2
piezCam350AmMob,pedi01234ablqxW,10
piezSie284NgHer,pedi01234ablqxW,5
piezYes914NgCon,pedi01234ablqxW,7
piezLla587BlHer,pedi01234ablqxW,7
piezHdc608NgCon,pedi01234ablqxW,4
piezRat499AzInf,pedi01234ablqxW,6
piezPor103RjInf,pedi01234ablqxW,3
piezCab920RjInf,pedi01234ablqxW,9
piezSof846BlMob,pedi01234ablqxW,8
piezCem346NaCon,pedi01234ablqxW,7
piezMes627BlMob,pedi01234ablqxW,10
piezSie736AmHer,pedi01234ablqxW,1
piezSil795RjMob,pedi01234ablqxW,7
piezSie956MoHer,pedi01234ablqxW,3
piezAce559VeCos,pedi01234ablqxW,7
piezEsc125RsMob,pedi01234ablqxW,3
piezLdm356AmCon,pedi01234ablqxW,5
piezSof007MoMob,pedi01234ablqxW,5
piezLij900MoHer,pedi01234ablqxW,10
piezMaf667AmCos,pedi01234ablqxW,6
